bRate,A,B
0.5875,"[[0.01, 29.0], [0.99, -5.0]]","[[0.6000000000000001, -28.0], [0.4, 21.0]]"
0.496969696969697,"[[1.0, 17.0], [0.0, 17.0]]","[[0.8, 7.0], [0.1, 41.5], [0.1, 42.5]]"
0.8374999999999999,"[[0.5, 23.0], [0.5, 21.0]]","[[0.6000000000000001, 22.0], [0.2, 37.5], [0.2, 38.5]]"
0.2210526315789474,"[[0.4, 7.0], [0.6000000000000001, 4.0]]","[[0.99, 2.0], [0.01, 24.0]]"
0.6823529411764708,"[[0.4, 30.0], [0.6000000000000001, -10.0]]","[[0.75, -9.0], [0.25, 68.0]]"
0.4666666666666667,"[[0.1, 104.0], [0.9, 14.0]]","[[0.125, 21.5], [0.375, 22.5], [0.375, 23.5], [0.125, 24.5]]"
0.2125,"[[0.4, 34.0], [0.6000000000000001, 27.0]]","[[0.9500000000000001, 23.0], [0.05, 41.0]]"
0.2500000000000001,"[[0.8, 26.0], [0.199999999999999, -15.0]]","[[0.199999999999999, -29.0], [0.8, 27.0]]"
0.975,"[[1.0, 14.0], [0.0, 14.0]]","[[0.9500000000000001, 14.0], [0.025, 40.5], [0.025, 41.5]]"
0.5625,"[[0.4, 95.0], [0.6000000000000001, -13.0]]","[[0.01, 31.0], [0.495, 30.5], [0.495, 31.5]]"
0.55,"[[1.0, 17.0], [0.0, 17.0]]","[[0.9, 13.0], [0.1, 64.0]]"
0.5875,"[[1.0, 16.0], [0.0, 16.0]]","[[0.9, 8.0], [0.1, 92.0]]"
0.24,"[[1.0, 30.0], [0.0, 30.0]]","[[0.8, 17.0], [0.2, 42.0]]"
0.6222222222222222,"[[1.0, 1.0], [0.0, 1.0]]","[[0.5, -14.0], [0.25, 11.0], [0.125, 13.0], [0.0625, 17.0], [0.0625, 25.0]]"
0.5157894736842106,"[[1.0, 16.0], [0.0, 16.0]]","[[0.99, 10.0], [0.005, 10.0], [0.0025, 12.0], [0.00125, 16.0], [0.000625, 24.0], [0.0003125, 40.0], [0.0003125, 72.0]]"
0.5750000000000001,"[[1.0, 12.0], [0.0, 12.0]]","[[0.8, 1.0], [0.2, 63.0]]"
0.1125,"[[1.0, 19.0], [0.0, 19.0]]","[[0.01, -10.0], [0.0309375, 15.5], [0.1546875, 16.5], [0.309375, 17.5], [0.309375, 18.5], [0.1546875, 19.5], [0.0309375, 20.5]]"
0.8625,"[[1.0, 5.0], [0.0, 5.0]]","[[0.8, 9.0], [0.2, 18.0]]"
0.5058823529411764,"[[0.99, 19.0], [0.01, 11.0]]","[[0.25, -29.0], [0.75, 40.0]]"
0.75,"[[0.9500000000000001, 24.0], [0.05, 4.0]]","[[0.99, 21.0], [0.005, 61.0], [0.0025, 63.0], [0.00125, 67.0], [0.000625, 75.0], [0.0003125, 91.0], [0.0003125, 123.0]]"
0.175,"[[0.01, 46.0], [0.99, 5.0]]","[[0.05, -12.0], [0.47500000000000003, 4.5], [0.47500000000000003, 5.5]]"
0.475,"[[0.75, 19.0], [0.25, 10.0]]","[[0.75, 9.0], [0.25, 50.0]]"
0.4941176470588234,"[[0.4, 24.0], [0.6000000000000001, 17.0]]","[[0.6000000000000001, 13.0], [0.2, 48.0], [0.1, 46.0], [0.05, 42.0], [0.025, 34.0], [0.0125, 18.0], [0.012499999999999001, -14.0]]"
0.625,"[[1.0, 0.0], [0.0, 0.0]]","[[0.9, -2.0], [0.0125, 70.5], [0.037500000000000006, 71.5], [0.037500000000000006, 72.5], [0.0125, 73.5]]"
0.6399999999999999,"[[1.0, -4.0], [0.0, -4.0]]","[[0.4, -20.0], [0.075, 1.5], [0.224999999999999, 2.5], [0.224999999999999, 3.5], [0.075, 4.5]]"
0.3125,"[[1.0, 7.0], [0.0, 7.0]]","[[0.9, -5.0], [0.0031249999999999997, 65.5], [0.015625, 66.5], [0.03125, 67.5], [0.03125, 68.5], [0.015625, 69.5], [0.0031249999999999997, 70.5]]"
0.6125,"[[1.0, 13.0], [0.0, 13.0]]","[[0.4, -42.0], [0.30000000000000004, 49.5], [0.30000000000000004, 50.5]]"
0.3777777777777778,"[[0.99, 14.0], [0.01, -3.0]]","[[0.9500000000000001, 6.0], [0.025, 30.0], [0.0125, 32.0], [0.00625, 36.0], [0.00625, 44.0]]"
0.075,"[[0.01, 59.0], [0.99, 11.0]]","[[0.25, 1.0], [0.0234375, 3.5], [0.1171875, 4.5], [0.234375, 5.5], [0.234375, 6.5], [0.1171875, 7.5], [0.0234375, 8.5]]"
0.5222222222222221,"[[0.9, 20.0], [0.099999999999999, 0.0]]","[[0.6000000000000001, 10.0], [0.2, 35.5], [0.2, 36.5]]"
0.6249999999999999,"[[0.6000000000000001, -2.0], [0.4, -7.0]]","[[0.099999999999999, -22.0], [0.9, 0.0]]"
0.0933333333333333,"[[1.0, -3.0], [0.0, -3.0]]","[[0.9, -5.0], [0.00078125, -8.5], [0.0054687500000000005, -7.5], [0.01640625, -6.5], [0.02734375, -5.5], [0.02734375, -4.5], [0.01640625, -3.5], [0.0054687500000000005, -2.5], [0.00078125, -1.5]]"
0.6375,"[[0.01, 44.0], [0.99, -1.0]]","[[0.75, -17.0], [0.001953125, 67.5], [0.013671875, 68.5], [0.041015625, 69.5], [0.068359375, 70.5], [0.068359375, 71.5], [0.041015625, 72.5], [0.013671875, 73.5], [0.001953125, 74.5]]"
0.5385964912280702,"[[1.0, 21.0], [0.0, 21.0]]","[[0.9, 18.0], [0.1, 31.0]]"
0.1875,"[[0.5, 20.0], [0.5, -36.0]]","[[0.01, -46.0], [0.99, -9.0]]"
0.6235294117647059,"[[0.75, 35.0], [0.25, -21.0]]","[[0.03125, 18.5], [0.15625, 19.5], [0.3125, 20.5], [0.3125, 21.5], [0.15625, 22.5], [0.03125, 23.5]]"
0.625,"[[0.25, 36.0], [0.75, -12.0]]","[[0.4, -24.0], [0.30000000000000004, 24.0], [0.15, 26.0], [0.075, 30.0], [0.07500000000000001, 38.0]]"
0.4470588235294117,"[[1.0, -5.0], [0.0, -5.0]]","[[0.099999999999999, -47.0], [0.45, -12.0], [0.225, -10.0], [0.1125, -6.0], [0.05625, 2.0], [0.028124999999999997, 18.0], [0.028124999999999, 50.0]]"
0.5411764705882354,"[[0.4, 31.0], [0.6000000000000001, -19.0]]","[[0.099999999999999, -43.0], [0.9, 7.0]]"
0.1125,"[[1.0, -1.0], [0.0, -1.0]]","[[0.4, -6.0], [0.0046875, -9.5], [0.0328125, -8.5], [0.0984375, -7.5], [0.1640625, -6.5], [0.1640625, -5.5], [0.0984375, -4.5], [0.0328125, -3.5], [0.0046875, -2.5]]"
0.4947368421052632,"[[1.0, 30.0], [0.0, 30.0]]","[[0.01, -16.0], [0.99, 35.0]]"
0.2933333333333333,"[[1.0, 7.0], [0.0, 7.0]]","[[0.5, -4.0], [0.5, 11.0]]"
0.325,"[[1.0, 26.0], [0.0, 26.0]]","[[0.6000000000000001, 12.0], [0.4, 43.0]]"
0.5058823529411763,"[[0.8, 17.0], [0.199999999999999, 12.0]]","[[1.0, 16.0]]"
0.5875,"[[1.0, -3.0], [0.0, -3.0]]","[[0.9, -13.0], [0.05, 49.0], [0.025, 47.0], [0.024999999999999002, 43.0]]"
0.9,"[[0.5, 3.0], [0.5, 1.0]]","[[0.8, 3.0], [0.1, 13.5], [0.1, 14.5]]"
0.776470588235294,"[[1.0, 19.0], [0.0, 19.0]]","[[0.25, 9.0], [0.75, 31.0]]"
0.4117647058823529,"[[1.0, -3.0], [0.0, -3.0]]","[[0.9500000000000001, -12.0], [0.05, 103.0]]"
0.4875,"[[1.0, 19.0], [0.0, 19.0]]","[[0.75, 0.0], [0.125, 96.0], [0.125, 94.0]]"
0.475,"[[1.0, 26.0], [0.0, 26.0]]","[[0.5, -28.0], [0.5, 79.0]]"
0.6777777777777777,"[[1.0, 0.0], [0.0, 0.0]]","[[0.9, -2.0], [0.1, 64.0]]"
0.2625,"[[1.0, 8.0], [0.0, 8.0]]","[[0.9, -2.0], [0.1, 97.0]]"
0.5529411764705883,"[[0.6000000000000001, 33.0], [0.4, 5.0]]","[[0.6000000000000001, 17.0], [0.4, 30.0]]"
0.7625000000000001,"[[1.0, 11.0], [0.0, 11.0]]","[[0.05, 8.0], [0.47500000000000003, 16.0], [0.47500000000000003, 14.0]]"
0.7200000000000001,"[[0.4, 53.0], [0.6000000000000001, -15.0]]","[[0.4, 6.0], [0.6000000000000001, 35.0]]"
0.6533333333333334,"[[0.4, 26.0], [0.6000000000000001, 6.0]]","[[0.9500000000000001, 14.0], [0.05, 15.0]]"
0.6875,"[[1.0, -9.0], [0.0, -9.0]]","[[0.8, -9.0], [0.2, -2.0]]"
0.1577777777777777,"[[0.6000000000000001, 18.0], [0.4, -7.0]]","[[0.5, -14.0], [0.5, 10.0]]"
0.4111111111111112,"[[1.0, 5.0], [0.0, 5.0]]","[[0.6000000000000001, -23.0], [0.0031249999999999997, 46.5], [0.021875000000000002, 47.5], [0.065625, 48.5], [0.109375, 49.5], [0.109375, 50.5], [0.065625, 51.5], [0.021875000000000002, 52.5], [0.0031249999999999997, 53.5]]"
0.4625000000000001,"[[1.0, -5.0], [0.0, -5.0]]","[[0.9500000000000001, -18.0], [0.025, 97.0], [0.0125, 95.0], [0.00625, 91.0], [0.0031249999999999997, 83.0], [0.0015624999999999999, 67.0], [0.0015625, 35.0]]"
0.0266666666666666,"[[1.0, 18.0], [0.0, 18.0]]","[[0.099999999999999, -25.0], [0.9, 18.0]]"
0.1714285714285714,"[[1.0, 6.0], [0.0, 6.0]]","[[0.5, -5.0], [0.5, 8.0]]"
0.6,"[[1.0, -9.0], [0.0, -9.0]]","[[0.99, -11.0], [0.01, 38.0]]"
0.4193548387096774,"[[0.9, 18.0], [0.099999999999999, -30.0]]","[[0.5, -28.0], [0.5, 46.0]]"
0.36,"[[1.0, 11.0], [0.0, 11.0]]","[[0.8, -12.0], [0.1, 104.0], [0.05, 102.0], [0.025, 98.0], [0.0125, 90.0], [0.00625, 74.0], [0.0031249999999999997, 42.0], [0.003124999999999, -22.0]]"
0.8352941176470589,"[[0.99, 9.0], [0.01, -27.0]]","[[0.5, 8.5], [0.5, 9.5]]"
0.8588235294117647,"[[0.01, 49.0], [0.99, -2.0]]","[[0.9, 0.0], [0.05, 75.0], [0.025, 77.0], [0.0125, 81.0], [0.012499999999999001, 89.0]]"
0.5290598290598292,"[[0.1, 99.0], [0.9, -19.0]]","[[0.8, -28.0], [0.1, 73.0], [0.05, 75.0], [0.025, 79.0], [0.0125, 87.0], [0.012499999999999001, 103.0]]"
0.1157894736842105,"[[0.8, 20.0], [0.199999999999999, 10.0]]","[[0.05, -32.0], [0.9500000000000001, 15.0]]"
0.35,"[[1.0, 9.0], [0.0, 9.0]]","[[0.75, -14.0], [0.25, 88.0]]"
0.4750000000000001,"[[0.25, 66.0], [0.75, -34.0]]","[[0.01, -12.0], [0.007734375000000001, -10.5], [0.054140625000000005, -9.5], [0.16242187500000002, -8.5], [0.27070312500000004, -7.5], [0.27070312500000004, -6.5], [0.16242187500000002, -5.5], [0.054140625000000005, -4.5], [0.007734375000000001, -3.5]]"
0.5176470588235295,"[[0.1, 61.0], [0.9, 3.0]]","[[1.0, 9.0]]"
0.275,"[[0.6000000000000001, 18.0], [0.4, -34.0]]","[[0.099999999999999, -18.0], [0.028124999999999997, -7.5], [0.140625, -6.5], [0.28125, -5.5], [0.28125, -4.5], [0.140625, -3.5], [0.028124999999999997, -2.5]]"
0.4222222222222223,"[[0.4, 30.0], [0.6000000000000001, 28.0]]","[[0.6000000000000001, 16.0], [0.2, 33.0], [0.1, 35.0], [0.05, 39.0], [0.025, 47.0], [0.0125, 63.0], [0.012499999999999001, 95.0]]"
0.4125,"[[1.0, 20.0], [0.0, 20.0]]","[[0.75, 5.0], [0.125, 61.5], [0.125, 62.5]]"
0.4875,"[[1.0, 25.0], [0.0, 25.0]]","[[0.9, 15.0], [0.1, 52.0]]"
0.7962962962962963,"[[1.0, 15.0], [0.0, 15.0]]","[[0.25, 6.0], [0.09375000000000001, 27.5], [0.28125, 28.5], [0.28125, 29.5], [0.09375000000000001, 30.5]]"
0.5249999999999999,"[[0.5, 7.0], [0.5, -21.0]]","[[0.9500000000000001, -10.0], [0.05, 23.0]]"
0.7803921568627451,"[[1.0, 3.0], [0.0, 3.0]]","[[0.05, -33.0], [0.0074218750000000005, 4.5], [0.051953124999999004, 5.5], [0.15585937500000002, 6.5], [0.259765625, 7.5], [0.259765625, 8.5], [0.15585937500000002, 9.5], [0.051953124999999004, 10.5], [0.0074218750000000005, 11.5]]"
0.725,"[[0.6000000000000001, 32.0], [0.4, -10.0]]","[[0.4, 1.0], [0.30000000000000004, 26.0], [0.30000000000000004, 28.0]]"
0.5222222222222221,"[[1.0, 24.0], [0.0, 24.0]]","[[0.8, 13.0], [0.2, 82.0]]"
0.2588235294117648,"[[1.0, 16.0], [0.0, 16.0]]","[[0.8, -5.0], [0.2, 73.0]]"
0.2625,"[[0.1, 39.0], [0.9, 20.0]]","[[0.199999999999999, 19.0], [0.8, 20.0]]"
0.8105263157894737,"[[0.6000000000000001, 47.0], [0.4, -20.0]]","[[0.01, 16.0], [0.99, 18.0]]"
0.4125,"[[0.25, 96.0], [0.75, 4.0]]","[[0.25, 2.0], [0.75, 24.0]]"
0.4,"[[0.05, 92.0], [0.9500000000000001, 24.0]]","[[1.0, 27.0]]"
0.425,"[[0.4, 71.0], [0.6000000000000001, 1.0]]","[[0.9500000000000001, 18.0], [0.025, 57.0], [0.0125, 59.0], [0.00625, 63.0], [0.0031249999999999997, 71.0], [0.0015624999999999999, 87.0], [0.00078125, 119.0], [0.00078125, 183.0]]"
0.56,"[[1.0, -6.0], [0.0, -6.0]]","[[0.75, -22.0], [0.125, 57.5], [0.125, 58.5]]"
0.2125,"[[1.0, 16.0], [0.0, 16.0]]","[[0.9500000000000001, 4.0], [0.05, 35.0]]"
0.3294117647058823,"[[1.0, -4.0], [0.0, -4.0]]","[[0.9500000000000001, -11.0], [0.025, 11.0], [0.0125, 9.0], [0.00625, 5.0], [0.0031249999999999997, -3.0], [0.003125, -19.0]]"
0.4210526315789473,"[[1.0, 29.0], [0.0, 29.0]]","[[0.5, 16.0], [0.5, 40.0]]"
0.4470588235294118,"[[1.0, 13.0], [0.0, 13.0]]","[[0.75, 1.0], [0.25, 44.0]]"
0.1,"[[1.0, -10.0], [0.0, -10.0]]","[[0.99, -13.0], [0.01, -4.0]]"
0.95,"[[1.0, -10.0], [0.0, -10.0]]","[[0.05, -10.0], [0.9500000000000001, 6.0]]"
0.525,"[[0.99, 28.0], [0.01, -18.0]]","[[0.199999999999999, -14.0], [0.8, 50.0]]"
0.6749999999999999,"[[0.2, 113.0], [0.8, -17.0]]","[[0.5, 10.0], [0.25, 12.5], [0.25, 13.5]]"
0.5444444444444445,"[[0.25, 41.0], [0.75, 9.0]]","[[0.6000000000000001, 13.0], [0.0125, 28.5], [0.0625, 29.5], [0.125, 30.5], [0.125, 31.5], [0.0625, 32.5], [0.0125, 33.5]]"
0.4375,"[[0.5, 8.0], [0.5, -20.0]]","[[0.6000000000000001, -36.0], [0.4, 38.0]]"
0.5125,"[[1.0, 9.0], [0.0, 9.0]]","[[0.9, 5.0], [0.1, 24.0]]"
0.5882352941176471,"[[1.0, -7.0], [0.0, -7.0]]","[[0.4, -45.0], [0.6000000000000001, 14.0]]"
0.8,"[[0.1, 26.0], [0.9, 17.0]]","[[0.99, 21.0], [0.01, 45.0]]"
0.7200000000000001,"[[0.99, 1.0], [0.01, -37.0]]","[[0.5, -1.0], [0.25, 1.0], [0.25, 5.0]]"
0.3294117647058823,"[[0.6000000000000001, 18.0], [0.4, -14.0]]","[[0.8, -17.0], [0.2, 54.0]]"
0.5599999999999999,"[[0.8, 30.0], [0.199999999999999, 22.0]]","[[0.5, -7.0], [0.25, 74.0], [0.125, 72.0], [0.0625, 68.0], [0.03125, 60.0], [0.03125, 44.0]]"
0.45,"[[1.0, -4.0], [0.0, -4.0]]","[[0.8, -17.0], [0.025, 48.5], [0.07500000000000001, 49.5], [0.07500000000000001, 50.5], [0.025, 51.5]]"
0.9,"[[0.25, 0.0], [0.75, -1.0]]","[[0.99, 1.0], [0.00125, 61.5], [0.0037500000000000003, 62.5], [0.0037500000000000003, 63.5], [0.00125, 64.5]]"
0.4375,"[[1.0, 6.0], [0.0, 6.0]]","[[0.099999999999999, -45.0], [0.9, 11.0]]"
0.1529411764705882,"[[0.25, 21.0], [0.75, 1.0]]","[[0.01, -19.0], [0.99, -3.0]]"
0.6000000000000001,"[[0.25, 49.0], [0.75, -15.0]]","[[0.25, 7.0], [0.75, 10.0]]"
0.7000000000000001,"[[0.8, -8.0], [0.199999999999999, -10.0]]","[[0.9, -5.0], [0.1, 61.0]]"
0.36,"[[0.2, 57.0], [0.8, 22.0]]","[[0.8, 15.0], [0.0015624999999999999, 45.5], [0.010937500000000001, 46.5], [0.0328125, 47.5], [0.0546875, 48.5], [0.0546875, 49.5], [0.0328125, 50.5], [0.010937500000000001, 51.5], [0.0015624999999999999, 52.5]]"
0.3750000000000001,"[[1.0, 13.0], [0.0, 13.0]]","[[0.99, 9.0], [0.0003125, 70.5], [0.0015624999999999999, 71.5], [0.0031249999999999997, 72.5], [0.0031249999999999997, 73.5], [0.0015624999999999999, 74.5], [0.0003125, 75.5]]"
0.5733333333333335,"[[1.0, 3.0], [0.0, 3.0]]","[[0.25, -41.0], [0.75, 17.0]]"
0.6874999999999999,"[[1.0, -7.0], [0.0, -7.0]]","[[0.25, -8.0], [0.75, 8.0]]"
0.2526315789473685,"[[1.0, 12.0], [0.0, 12.0]]","[[0.75, 11.0], [0.03125, 9.5], [0.09375000000000001, 10.5], [0.09375000000000001, 11.5], [0.03125, 12.5]]"
0.775,"[[0.6000000000000001, 41.0], [0.4, 11.0]]","[[0.25, 13.0], [0.75, 43.0]]"
0.7,"[[0.25, 14.0], [0.75, -10.0]]","[[0.99, -3.0], [0.0003125, 63.5], [0.0015624999999999999, 64.5], [0.0031249999999999997, 65.5], [0.0031249999999999997, 66.5], [0.0015624999999999999, 67.5], [0.0003125, 68.5]]"
0.4933333333333334,"[[0.9, 0.0], [0.099999999999999, -2.0]]","[[0.6000000000000001, -41.0], [0.4, 76.0]]"
0.7555555555555555,"[[1.0, 20.0], [0.0, 20.0]]","[[0.75, 18.0], [0.25, 40.0]]"
0.625,"[[1.0, 20.0], [0.0, 20.0]]","[[0.199999999999999, 7.0], [0.00625, 21.5], [0.043750000000000004, 22.5], [0.13125, 23.5], [0.21875000000000003, 24.5], [0.21875000000000003, 25.5], [0.13125, 26.5], [0.043750000000000004, 27.5], [0.00625, 28.5]]"
0.5375000000000001,"[[1.0, -10.0], [0.0, -10.0]]","[[0.9500000000000001, -12.0], [0.000390625, 64.5], [0.0027343750000000003, 65.5], [0.008203125, 66.5], [0.013671875, 67.5], [0.013671875, 68.5], [0.008203125, 69.5], [0.0027343750000000003, 70.5], [0.000390625, 71.5]]"
0.5411764705882354,"[[1.0, 12.0], [0.0, 12.0]]","[[0.99, 9.0], [0.005, 40.0], [0.005, 42.0]]"
0.6555555555555554,"[[0.9, 11.0], [0.099999999999999, -47.0]]","[[0.05, 0.0], [0.9500000000000001, 6.0]]"
0.4133333333333333,"[[1.0, 17.0], [0.0, 17.0]]","[[0.5, -28.0], [0.5, 58.0]]"
0.1875,"[[0.05, 11.0], [0.9500000000000001, -3.0]]","[[1.0, -2.0]]"
0.65,"[[1.0, 29.0], [0.0, 29.0]]","[[0.5, 5.0], [0.5, 65.0]]"
0.5294117647058824,"[[1.0, 8.0], [0.0, 8.0]]","[[0.199999999999999, -34.0], [0.4, 15.0], [0.2, 17.0], [0.1, 21.0], [0.05, 29.0], [0.025, 45.0], [0.024999999999999002, 77.0]]"
0.1176470588235294,"[[1.0, 20.0], [0.0, 20.0]]","[[0.4, 8.0], [0.6000000000000001, 14.0]]"
0.625,"[[1.0, -2.0], [0.0, -2.0]]","[[0.6000000000000001, -10.0], [0.2, -6.0], [0.1, -4.0], [0.05, 0.0], [0.025, 8.0], [0.0125, 24.0], [0.00625, 56.0], [0.006249999999999, 120.0]]"
0.4470588235294118,"[[1.0, 18.0], [0.0, 18.0]]","[[0.4, 17.0], [0.30000000000000004, 27.0], [0.15, 25.0], [0.075, 21.0], [0.0375, 13.0], [0.018750000000000003, -3.0], [0.018750000000000003, -35.0]]"
0.4,"[[1.0, 12.0], [0.0, 12.0]]","[[0.6000000000000001, -5.0], [0.4, 43.0]]"
0.5066666666666666,"[[0.01, 98.0], [0.99, -2.0]]","[[0.8, -5.0], [0.2, 60.0]]"
0.4875,"[[0.25, 48.0], [0.75, -5.0]]","[[0.99, 2.0], [0.01, 90.0]]"
0.4875,"[[1.0, -1.0], [0.0, -1.0]]","[[0.8, -7.0], [0.1, 13.0], [0.05, 11.0], [0.049999999999999004, 7.0]]"
0.2,"[[1.0, 22.0], [0.0, 22.0]]","[[0.199999999999999, -2.0], [0.8, 23.0]]"
0.7599999999999999,"[[1.0, 19.0], [0.0, 19.0]]","[[0.6000000000000001, 18.0], [0.2, 25.5], [0.2, 26.5]]"
0.8,"[[1.0, 10.0], [0.0, 10.0]]","[[0.199999999999999, 9.0], [0.8, 18.0]]"
0.7368421052631579,"[[0.4, 43.0], [0.6000000000000001, 6.0]]","[[0.25, 19.0], [0.75, 27.0]]"
0.275,"[[0.05, 57.0], [0.9500000000000001, 6.0]]","[[0.099999999999999, -18.0], [0.9, 8.0]]"
0.05,"[[1.0, 18.0], [0.0, 18.0]]","[[0.25, 12.0], [0.75, 13.0]]"
0.9058823529411764,"[[1.0, -2.0], [0.0, -2.0]]","[[0.9500000000000001, -1.0], [0.05, 12.0]]"
0.54375,"[[0.25, 75.0], [0.75, -21.0]]","[[0.099999999999999, -20.0], [0.9, 9.0]]"
0.8,"[[0.2, 18.0], [0.8, 8.0]]","[[0.9500000000000001, 11.0], [0.05, 70.0]]"
0.6125,"[[1.0, 3.0], [0.0, 3.0]]","[[0.5, 6.0], [0.25, 4.0], [0.125, 0.0], [0.125, -8.0]]"
0.3411764705882354,"[[1.0, -5.0], [0.0, -5.0]]","[[0.99, -12.0], [0.00125, 3.5], [0.0037500000000000003, 4.5], [0.0037500000000000003, 5.5], [0.00125, 6.5]]"
0.8500000000000001,"[[0.1, 27.0], [0.9, 21.0]]","[[0.9, 33.0], [0.1, 33.0]]"
0.7666666666666666,"[[1.0, 26.0], [0.0, 26.0]]","[[0.9, 25.0], [0.05, 44.0], [0.025, 46.0], [0.0125, 50.0], [0.00625, 58.0], [0.006249999999999, 74.0]]"
0.5875,"[[0.05, 78.0], [0.9500000000000001, 27.0]]","[[0.05, 0.0], [0.0074218750000000005, 30.5], [0.051953124999999004, 31.5], [0.15585937500000002, 32.5], [0.259765625, 33.5], [0.259765625, 34.5], [0.15585937500000002, 35.5], [0.051953124999999004, 36.5], [0.0074218750000000005, 37.5]]"
0.725,"[[1.0, 11.0], [0.0, 11.0]]","[[0.8, 3.0], [0.2, 89.0]]"
0.5375,"[[1.0, 18.0], [0.0, 18.0]]","[[0.199999999999999, -19.0], [0.4, 23.0], [0.2, 25.0], [0.1, 29.0], [0.05, 37.0], [0.049999999999999004, 53.0]]"
0.8250000000000001,"[[1.0, 28.0], [0.0, 28.0]]","[[0.9500000000000001, 29.0], [0.05, 37.0]]"
0.3375,"[[1.0, 6.0], [0.0, 6.0]]","[[0.5, -10.0], [0.015625, 9.5], [0.078125, 10.5], [0.15625, 11.5], [0.15625, 12.5], [0.078125, 13.5], [0.015625, 14.5]]"
0.4875,"[[1.0, 16.0], [0.0, 16.0]]","[[0.6000000000000001, -28.0], [0.2, 98.0], [0.199999999999999, 96.0]]"
0.8999999999999999,"[[0.6000000000000001, 2.0], [0.4, -5.0]]","[[0.199999999999999, 1.0], [0.8, 7.0]]"
0.3125,"[[1.0, 29.0], [0.0, 29.0]]","[[0.4, 0.0], [0.6000000000000001, 41.0]]"
0.7,"[[1.0, -10.0], [0.0, -10.0]]","[[0.4, -45.0], [0.018750000000000003, 8.5], [0.09375000000000001, 9.5], [0.1875, 10.5], [0.1875, 11.5], [0.09375000000000001, 12.5], [0.018750000000000003, 13.5]]"
0.1529411764705882,"[[0.6000000000000001, 2.0], [0.4, 2.0]]","[[0.9500000000000001, -4.0], [0.025, 16.5], [0.025, 17.5]]"
0.325,"[[0.25, 12.0], [0.75, 8.0]]","[[0.199999999999999, -15.0], [0.4, 16.5], [0.4, 17.5]]"
0.8999999999999999,"[[1.0, -7.0], [0.0, -7.0]]","[[0.9500000000000001, -1.0], [0.000390625, 42.5], [0.0027343750000000003, 43.5], [0.008203125, 44.5], [0.013671875, 45.5], [0.013671875, 46.5], [0.008203125, 47.5], [0.0027343750000000003, 48.5], [0.000390625, 49.5]]"
0.7333333333333333,"[[1.0, 15.0], [0.0, 15.0]]","[[0.9, 13.0], [0.1, 46.0]]"
0.4625,"[[0.8, -7.0], [0.199999999999999, -8.0]]","[[0.6000000000000001, -34.0], [0.4, 28.0]]"
0.5555555555555555,"[[1.0, -5.0], [0.0, -5.0]]","[[0.99, -8.0], [0.005, 59.0], [0.005, 61.0]]"
0.2,"[[0.6000000000000001, 43.0], [0.4, 5.0]]","[[0.05, -3.0], [0.9500000000000001, 18.0]]"
0.5733333333333334,"[[0.1, 6.0], [0.9, -11.0]]","[[0.4, -30.0], [0.6000000000000001, 12.0]]"
0.7368421052631579,"[[1.0, 15.0], [0.0, 15.0]]","[[0.6000000000000001, 12.0], [0.4, 31.0]]"
0.92,"[[1.0, -7.0], [0.0, -7.0]]","[[0.4, -3.0], [0.6000000000000001, -1.0]]"
0.2666666666666666,"[[1.0, 7.0], [0.0, 7.0]]","[[0.9500000000000001, -1.0], [0.05, 64.0]]"
0.4375,"[[0.5, 6.0], [0.5, -6.0]]","[[0.99, -2.0], [7.8125e-05, 53.5], [0.000546875, 54.5], [0.0016406250000000002, 55.5], [0.0027343750000000003, 56.5], [0.0027343750000000003, 57.5], [0.0016406250000000002, 58.5], [0.000546875, 59.5], [7.8125e-05, 60.5]]"
0.7733333333333333,"[[0.9, 13.0], [0.099999999999999, 3.0]]","[[0.099999999999999, 6.0], [0.45, 20.0], [0.225, 18.0], [0.1125, 14.0], [0.112499999999999, 6.0]]"
0.2625,"[[1.0, 1.0], [0.0, 1.0]]","[[0.6000000000000001, -12.0], [0.2, 0.0], [0.1, 2.0], [0.05, 6.0], [0.025, 14.0], [0.0125, 30.0], [0.00625, 62.0], [0.006249999999999, 126.0]]"
0.4625,"[[0.25, 55.0], [0.75, -1.0]]","[[0.99, 2.0], [0.01, 91.0]]"
0.6555555555555554,"[[0.75, 17.0], [0.25, -10.0]]","[[0.9, 8.0], [0.1, 45.0]]"
0.2823529411764706,"[[1.0, 4.0], [0.0, 4.0]]","[[0.6000000000000001, -26.0], [0.4, 49.0]]"
0.5599999999999999,"[[0.4, 37.0], [0.6000000000000001, 15.0]]","[[1.0, 24.0]]"
0.41,"[[1.0, 24.0], [0.0, 24.0]]","[[0.99, 21.0], [0.005, 70.5], [0.005, 71.5]]"
0.2941176470588235,"[[1.0, 17.0], [0.0, 17.0]]","[[0.199999999999999, -26.0], [0.8, 24.0]]"
0.7764705882352941,"[[1.0, 11.0], [0.0, 11.0]]","[[0.5, 9.0], [0.25, 22.0], [0.125, 20.0], [0.125, 16.0]]"
0.92,"[[1.0, 23.0], [0.0, 23.0]]","[[0.99, 27.0], [0.01, 91.0]]"
0.0444444444444444,"[[1.0, -9.0], [0.0, -9.0]]","[[0.01, -40.0], [0.495, -12.0], [0.49500000000000005, -10.0]]"
